id,paper_text
1760," n. mediocrity ~  Adj. of average quality; not good or bad ~  Syn. average
 حد وسط، متوسط، میان حال، وسط

-This is a mediocre research report.
"
1761," Adv. negligiblyn. neglect, negligence ~  Adj. neglected, neglectful, negligent, hardly noticeable; scarcely detectable to ignore; to give little attention ~  Syn. insignificant
 ناچیز، جزئى، بى اهمیت، قابل فراموشى

-The presence of The first person singular In The poem was almost negligible
"
1762,"V. parallel n. parallel ~  Adj. being almost of the same type or time; comparable ~  Syn. similar
 همسو، نظیر، مطابق بودن با، برابر بودن، انشعاب، همگام، متوازى، موازى کردن، برابر کردن، همزمان

-We have lead parallel lives.
"
1763," Adv. peculiarlyn. peculiarity ~  Adj. unusual; uncommon ~  Syn. strange
 عجیب وغریب، ویژه

-This plastic has a peculiar texture.
"
1764,"  ~  Adj. very strong ~  Syn. powerful
 قوى، پرزور، نیرومند

-he gave a potent speech at The convention.
"
1765," Adv. remarkably ~  Adj. worthy of mention; uncommon ~  Syn. exceptional
 قابل توجه، عالى، جالب توجه

-The invention of The radio was a remarkable achievement.
"
1766,"V. scatter  ~  Adj. to be spread out or separated widely ~  Syn. dispersed
 پراکنده، تار و مار

-Hurricane Andrew left debris scattered throughout Miami.
"
1767,"V. solidify ~  Adv. solidlyn. solidification ~  Adj. having good quality, being well made; firm; not a gas or liquid ~  Syn. steady
 ثابت، یکپارچه، یکسان، ماده جامد، سفت، محکم، قوى، خالص، منجمد، یک پارچه، مکعب، سه بعدى، توپر، نیرومند، قابل اطمینان

-The lawyer for The defense portrayed His client as a man of solid integrity.
"
1768,"  ~  Adj. a little ~  Syn. slight
 قدرى، مقدار نامعلومى، تاحدى، مختصرى

-They feel somewhat tired After The mile run.
"
1769," Adv. tediouslyn. tedium ~  Adj. long and tiring ~  Syn. monotonous
 ملالت آور، خسته کننده، کسل کننده، کج خلق، ناراضى

-The tedious lecture bored most of The audience.
"
1770," Adv. short, usually in timen. brevity ~  Adj. brief ~  Syn. concisely
 به طور خلاصه

-The visiting Professor spoke briefly at The faculty meeting.
"
1771,"V. to cause to move along a fixed path; to move freely n. circulation ~  Adj. circulatory ~  Syn. move freely
 دایر کردن، منتشر کردن، انتشار دادن، رواج دادن، بخشنامه کردن، گردش کردن، به گردش درآوردن، منتشر شدن

-The news of the president's visit circulated quickly throughout the city.
"
1772,"V. consist ~  Adv. without changing; keeping the same principles, ideas, or qualityn. consistency ~  Adj. consistent ~  Syn. dependably
 به طور موافق، بدون تناقض

-The temperature must be maintained consistently at 75° centigrade.
"
1773,"V. to show or demonstrate n. exhibit, exhibition, exhibitor  ~  Syn. display
 نمایش دادن، درمعرض نمایش قراردادن، ارائه دادن، ابراز کردن

-The compound exhibits The qualities of an acid.
"
1774,"V. to establish, start up a philanthropic organization n. foundation, founder  ~  Syn. establish
 برپاکردن، بنیاد نهادن، تأسیس کردن، ریختن، قالب کردن

-The wealthy woman founded a hospital In Her home town.
"
1775," Adv. not following established rules; not desirablen. impropriety ~  Adj. improper ~  Syn. inappropriately
 بطورناصحیح، بطورغلط، بطور نامناسب

-The disappointing outcome was a result of an improperly prepared petri dish.
"
1776," Adv. acting without thinkingn. impulse, impulsiveness ~  Adj. impulsive ~  Syn. capriciously
 با نیروى آنى و بدون اراده، از روى تحریک

-She reacted impulsively to The loud noise.
"
1777," n. infrequency ~  Adj. infrequent, almost never ~  Syn. rarely
 کم، کمتر، به ندرت، گاه گاهى

-Tornadoes occur infrequently In The eastern part of The United States.
"
1778,"V. isolate n. isolation ~  Adj. kept separated from others ~  Syn. secluded
 منزوى

-The failure of The communications system left The towns isolated
"
1779," Adv. in a way clearly seen; not done secretly ~  Adj. overt ~  Syn. openly
 آشکارا

-he overtly disregarded The regulations.
"
1780," Adv. in a deep way; showing deep knowledge of a subjectn. profundity ~  Adj. profound ~  Syn. significantly
 به طورعمیق، زیادى

-Everyone was profoundly impressed by The news reports.
"
1781,"V. sharpen ~  Adv. showing sensitivity or quick thinking; showing a quick change in directionn. sharpness ~  Adj. sharp ~  Syn. quickly
 تند، سخت، به زیرکى، با صراحت

-Car prices rose sharply over The past year.
"
1782,"V. situate n. situation ~  Adj. being found in a certain place a current condition ~  Syn. located
 واقع شده در، واقع در، جایگزین

-The resort town of Cancun is situated In The northern part of The Yucatan Peninsula.
"
1783," Adv. following; coming after something ~  Adj. subsequent ~  Syn. afterwards
 سپس، متعاقباً

-The public applauded the president's actions, and subsequently his ratings in the polls improved.
"
1784,"  ~  Adj. unmistakably, clearly able to be determined ~  Syn. indisputable
 خالى از اشتباه و سوء تفاهم، بى تردید

-The markings of The insect provided an unmistakable identification of The species.
"
1785," n. chaos ~  Adj. being in complete disorder and confusion ~  Syn. disorganized
 پرهرج ومرج، بى نظم

-The traffic In Seoul is often chaotic
"
1786,"V. characterize ~  Adv. characteristicallyn. characteristic, characterization ~  Adj. an easily recognized quality of something ~  Syn. typical
 صفت اختصاصى یا ممیز، نشان ویژه علامت مشخصه، نهادین، نشان ویژه، صفت ممیزه، مشخصات، مشخصه

-The markings on that butterfly are characteristic of The monarch butterfly.
"
1787,"V. controversially n. controversy ~  Adj. something that causes disagreement or argument. ~  Syn. debatable
 مباحثه اى، جدلى، جدال آمیز، هم ستیزگرانه

-The governor made a controversial decision to raise taxes.
"
1788,"V. to give an example  ~  Adj. exemplary ~  Syn. symbolize
 بامثال فهمانیدن، بانمونه نشان دادن

-The recent downturn In The housing industry exemplifies The poor economic conditions.
"
1789,"V. gratify ~  Adv. gratefullyn. gratification, gratefulness ~  Adj. grateful, giving pleasure or a feeling of accomplishment; showing thanks ~  Syn. satisfying
 موجب خوشنودى، لذت بخش

-Studying abroad can be a very gratifying experience.
"
1790,"V. interpreting, to understand the meaning of something n. interpreter, interpretation  ~  Syn. clarify
 تفسیر کردن، ترجمه کردن، ترجمه شفاهى کردن

-The ambiguous speech was very difficult to interpret
"
1791,"V. to cause something to begin n. launch, launching  ~  Syn. initiate
 راه انداختن، شروع کردن کار، اجراى حمله، شروع عملیات، روانه کردن، مامور کردن، شروع کردن، اقدام کردن

-The company launched a new program to attract more clients.
"
1792," Adv. legitimatelyn. legitimacy ~  Adj. reasonable, lawful ~  Syn. authentic
 عذر قانونى، حلال زاده، برحق، قانونى، مشروع

-The engineer had a legitimate reason for changing The design of The building.
"
1793," Adv. particularly ~  Adj. a certain way or thing; unusual; hard to please especially ~  Syn. specific
 مخصوص، ویژه، خاص، دقیق، نکته بین، خصوصیات، منحصر بفرد، سختگیر

-The speaker has a particular way of persuading His audience.
"
1794," Adv. radiantlyn. radiance, radiation, radiator ~  Adj. sending out in all directions, especially heat or light ~  Syn. bright
 تابان، گسترده، شعاع گستر، پرجلا، درخشنده، شعاعى، ساطع

-The actor's radiant smile captivated the audience.
"
1795," n. the top of a mountain range; a raised part of any surface  ~  Syn. crest
 خاک پشته، کاکل، رشته تپه، تپه ماهور، برآمدگى، لبه، خرپشته، نوک، مرز بندى کردن، شیار دار کردن

-a bald eagle stood on The ridge of The tall office building.
"
1796,"V. the length of time or distance from one limit to the other; to cross n. span  ~  Syn. cover
 پل زدن روى رودخانه، چشمه، افسار، محدوده، گستردگى، پوشش، ظرفیت، یک وجب، فاصله معین، وجب کردن، اندازه گرفتن، پل بستن

-The old man's life spanned two centuries.
"
1797," Adv. spontaneouslyn. spontaneity ~  Adj. unplanned; uncontrolled ~  Syn. instinctive
 خود به خودى، خود انگیز، بى اختیار، فورى

-The spontaneous combustion inside The cylinder creates The power of The motor.
"
1798,"V. stream n. a natural flow of something; a pouring out  ~  Syn. river
 روانه، جریان آب آبیارى، جویبار، جوب، رودخانه، مسیل ،جریان، نهر

-There was a constant stream of information coming From The White house.
"
1799," Adv. strikingly ~  Adj. drawing special attention to ~  Syn. remarkable
 برجسته، قابل توجه، مؤثر، گیرنده، زننده

-His striking proposal saved The company From b6ankruptcy.
"
1800," Adv. having a tendency to do something; likelyn. aptness ~  Adj. apt ~  Syn. appropriately
 ماهرانه، از روى لیاقت

-It was an aptly timed remark.
"
1801,"V. demonstrate ~  Adv. demonstrablyn. a show or exhibit overtly showing emotion ~  Adj. demonstrative, demonstrable ~  Syn. display
 برهان، نمایش تجربى، تظاهرات، نمایش، اثبات

-The demonstration clarified The procedure for everyone.
"
1802," n. things combined to make something; the contents of something  ~  Syn. elements
 جزء ترکیبى، ذرات، داخل شونده، عوامل، عناصر

-The ingredients of The product are kept secret.
"
1803," Adv. in an unthinking manner; not chosen ~  Adj. involuntary ~  Syn. automatically
 بى اختیار، بدون اراده، بطورغیرارادى یا غیرعمدى

-he involuntarily agreed to work overtime.
"
1804," Adv. marvelouslyn. something that surprises or impresses ~  Adj. marvelous ~  Syn. wonder
 چیز شگفت، شگفتى، تعجب، اعجاز، حیرت زده شدن، شگفت داشتن

-The Great Wall of China is one of the world's marvels
"
1805,"V. measure ~  Adv. measurablyn. measurement ~  Adj. able to determine how much or how many ~  Syn. assessable
 قابل اندازه گیرى

-Some personal characteristics, such as Good teaching, are hardly measurable
"
1806,"V. moderate ~  Adv. moderatelyn. moderation ~  Adj. not too much, not too little to reduce ~  Syn. medium
 متوسط، معتدل، ملایم، میانه رو، مناسب، تعدیل کردن

-She made The best of Her moderate dancing ability.
"
1807," Adv. oddlyn. oddity ~  Adj. unusual ~  Syn. strange
 غریب، آدم عجیب

-It is odd to find a person who speaks Many languages.
"
1808,"V. reflect n. a picture or element cast back ~  Adj. reflected ~  Syn. image
 انعکاس، بازتاب، اندیشه، تفکر، پژواک

-His bright smile was a reflection of His satisfaction.
"
1809,"V. suppose ~  Adv. according to reports or hearsay; widely believed or acceptedn. supposition ~  Adj. supposed ~  Syn. presumably
 بطور فرضى

-The new trains can supposedly reach speeds of 150 miles per hour.
"
1810,"V. sustain  ~  Adj. sustenance, continuing in a constant way; remaining strong ~  Syn. consistent
 ثابت، تند، پایدار نگهداشتن، متحمل شدن، تقویت کردن، حمایت کردن از

-Sustained rainfall is The Only hope They have for relief From The drought.
"
1811,"V. symbolize ~  Adv. symbolicallyn. a sign or object that represents something or somebody marks ~  Adj. symbolic ~  Syn. marks
 علائم

-The strange symbols found In Egyptian tombs have intrigued historians for centuries.
"
1812,"V. synthesize ~  Adv. syntheticallyn. the mixing of separate things to form a whole not made by nature ~  Adj. synthetic ~  Syn. combination
 ساخت، نتیجه گیرى، استنتاج، ترکیب، تلفیق

-The language of Papiamento is a synthesis of Dutch and native Indian languages of Curacao.
"
1813," Adv. tangiblyn. tangibility ~  Adj. real; that which can be felt ~  Syn. concrete
 قابل لمس، محسوس، لمس کردنى

-The work of a teacher seldom produces tangible results Until years After a student has graduated.
"
1814,"V. tighten ~  Adv. being fixed in place; close; leaving no freedomn. tightness ~  Adj. tight ~  Syn. firmly
 سفت، محکم، تنگ

-The shirt fits too tightly
"
1815,"V. aggravate n. aggravation ~  Adj. making worse; annoying ~  Syn. irritating
 سخت کننده، شدید کننده

-The aggravating delay was caused by road repairs.
"
1816,"V. amuse ~  Adv. amusinglyn. something that holds interest and is enjoyable ~  Adj. amusing ~  Syn. diversion
 سرگرمى، تفریح، گیجى، گمراهى، فریب خوردگى، پذیرایى، نمایش

-We listened in amusement as he tried to convince his friend to lend him $50.
"
1817,"V. conceive ~  Adv. feasibly; believable ~  Adj. conceivable ~  Syn. possibly
 بطور امکان پذیر

-They could conceivably earn first place With Their science project.
"
1818,"V. to change from one form or state to another n. conversion ~  Adj. convertible ~  Syn. alter
 مقلوب کردن، امتیاز گرفتن، تبدیل کردن، برگرداندن، وارونه کردن، معکوس کردن

-When boiled, liquids convert to gases.
"
1819," n. cure ~  Adj. being able to restore to good condition ~  Syn. healing.
 داراى خاصیت درمانى، علاج بخش، شفا بخش

-The curative properties of certain plants have been well documented.
"
1820,"V. debilitate n. debility ~  Adj. weakening ~  Syn. weakening
 ناتوان سازى، تضعیف

-The lack of investment savings has a debilitating effect on The economy.
"
1821,"V. to use up; to reduce greatly n. depletion ~  Adj. depleted ~  Syn. consume
 تهى کردن، خالى کردن، به ته رسانیدن

-She depleted all of Her savings to buy The word processor.
"
1822,"  ~  Adj. of a certain amount; having an end; not infinite ~  Syn. limited
 متناهى، محدود

-There were a finite number of explanations for The unusual reactions.
"
1823,"V. to sense; to become aware of ~  Adv. perceptibly, perceptivelyn. perception ~  Adj. perceivable, perceptive ~  Syn. observe
 درک کردن، دریافتن، مشاهده کردن، دیدن، ملاحظه کردن

-We perceive major differences between The two political parties.
"
1824,"V. secure ~  Adv. securelyn. the feeling of freedom from danger, doubt, or worry ~  Adj. secure ~  Syn. safety
 حفاظت، ایمنى، امنیت، آسایش خاطر، اطمینان، مصونیت، تضمین، ضامن

-Her sense of security increased as Her grades improved.
"
1825," n. toxicity ~  Adj. harmful; capable of being fatal ~  Syn. poisonous
 مسموم، زهرآلود، سمى، زهراگین

-Disposal of toxic wastes is an ongoing problem.
"
1826,"V. tranquilize ~  Adv. tranquillyn. calm; quietness ~  Adj. tranquil ~  Syn. peacefulness
 آرامش، آسودگى، آسایش خاطر، راحت

-The tranquility of The Lake at sunrise inspired a profound sense of well-being.
"
1827,"V. to catch and hold onto, usually by trickery; deceived n. trap ~  Adj. trapped ~  Syn. retain
 سد کردن، به دام انداختن، در تله انداختن

-I was trapped into paying for The meal.
"
1828," Adv. clearly true ~  Adj. undeniable ~  Syn. absolutely
 انکار ناپذیر

-of all The planets In our solar system, Earth is undeniably The most conducive to supporting life.
"
1829,"V. underestimate  ~  Adj. guessed lower than the actual quality or quantity ~  Syn. miscalculated
 اشتباه محاسبه کردن، اشتباه حساب کردن، پیش بینى غلط کردن

-The underestimated demand for tickets made The Theater manager plan better for The next performance.
"
1830,"V. to know, remember, and accept the existence of something n. acknowledgment ~  Adj. acknowledged ~  Syn. recognize
 تأیید کردن، قدردانى کردن، اعتراف کردن، تصدیق کردن

-The foreman acknowledged The fact that There had been a mistake In The design of The house.
"
1831,"V. to gain or come to possess n. acquisition ~  Adj. acquisitive ~  Syn. obtain
 به دست آوردن، تعیین، گرفتن، حاصل کردن، اندوختن، پیداکردن

-he acquired two beautiful paintings during His visit to Taipei.
"
1832,"V. to become a part of n. assimilation  ~  Syn. incorporate
 یکسان کردن، هم جنس کردن، شبیه ساختن، تحلیل رفتن، سازش کردن، تلفیق کردن، همانند ساختن

-The United States of America has assimilated people From all parts of The world.
"
1833,"V. a variety  ~  Adj. assorted ~  Syn. selection
 ترتیب، مجموعه، دسته بندى، طبقه بندى

-you have an assortment of elective courses From which to choose.
"
1834," n. the standard of; the degree of goodness  ~  Syn. quality
 قطرگلوله، قطردهانه تفنگ یا توپ، کالیبر، گنجایش، استعداد، وضعیت، کیفیت

-The high caliber of Her work earned Her a raise In pay.
"
1835,"V. condense  ~  Adj. made smaller; shortened; merged ~  Syn. summarized
 فشرده، خلاصه شده، تغلیظ شده، چگالیده

-This is a condensed version of The original research report.
"
1836,"V. contradict ~  Adv. not agreeing with the facts or previous&nbsp;&nbsp;statements made on the subject; declared wrongn. contradiction  ~  Syn. inconsistent
 متضاد، متناقض، مخالف، متباین، ضد ونقیض، مغایر

-It is contradictory to say that you know French After Only Studying It for three months.
"
1837,"V. to pay no attention n. disregard  ~  Syn. ignore
 نادیده گرفتن، اعتنا نکردن، عدم رعایت

-They disregarded The No parking signs and were ticketed by The police.
"
1838,"  ~  Adj. having much monetary or sentimental value; beautiful ~  Syn. cherished
 قیمتى، فوق العاده، گرانبها، نفیس، پرارزش

-This golden ring is my most precious possession.
"
1839," Adv. prominentlyn. prominence ~  Adj. famous; having a high position ~  Syn. renowned
 حساس، برجسته، والا

-Their talent for locating oil deposits made them prominent geologists In The corporation.
"
1840,"V. require, requisition n. requirement, requisition ~  Adj. needed for a specific purpose a formal request ~  Syn. demanded
 شرط لازم، لازمه، احتیاج، چیز ضرورى

-Here is the list of requisite courses for the master's degree in biology.
"
1841,"V. to organize; to make clear n. unraveling  ~  Syn. separate
 از هم باز کردن، از گیر در آوردن، حل کردن

-The detective was not able to unravel The mystery of The missing money.
"
1842," Adv. vaguelyn. vagueness ~  Adj. not clear; ambiguous ~  Syn. unclear
 مبهم، غیر معلوم، سر بسته وابهام دار

-She Only has vague memories of Her childhood.
"
1843," Adv. vastly ~  Adj. very much; very large ~  Syn. huge
 پهناور، وسیع، بزرگ، زیاد، عظیم، بیکران

-I have noticed a vast improvement In your English vocabulary.
"
1844," Adv. voluminouslyn. the amount of something contained in a space holding a lot ~  Adj. voluminous ~  Syn. quantity
 ظرفیت، مقدار، برحجم افزودن ،برزگ شدن( حجم)

-The volume of information that a computer diskette can hold is astounding.
"
1845," n. a special quality that endears other people to the person who has this quality ~  Adj. charismatic ~  Syn. appeal
 عطیه الهى، جذبه روحانى، گیرایى

-She has a charisma that No other candidate possesses.
"
1846," Adv. cleverlyn. cleverness ~  Adj. intelligent; resourceful ~  Syn. astute
 زرنگ، زیرک، باهوش، با استعداد، چابک

-Everyone appreciated Their clever idea.
"
1847,"V. to make someone see things your way ~  Adv. convincingly ~  Adj. convincing ~  Syn. persuade
 متقاعد کردن، قانع کردن

-They could not convince The girls to go to The dance With them.
"
1848,"V. to last; to suffer pain n. endurance ~  Adj. endurable, enduring ~  Syn. persevere
 تحمل کردن، بردبارى کردن دربرابر، طاقت چیزى را داشتن، تاب چیزى را آوردن

-How he is able to endure Living next to The airport is beyond my comprehension.
"
1849,"V. to give up; to have something taken away, usually by rule or regulation n. forfeit  ~  Syn. relinquish
 جریمه کردن، محرومیت، خطا کردن، جریمه دادن، هدر کردن

-Usually you must forfeit your native country's citizenship to become a citizen of another country.
"
1850," Adv. precariously ~  Adj. not safe, firm, or steady ~  Syn. hazardous
 مشروط به شرایط معینى، مشکوک، التماس کننده، پرمخاطره

-The diver put himself In a precarious situation among The sharks.
"
1851,"V. severely n. severity ~  Adj. extreme; harmful ~  Syn. intense
 سختگیرانه، سخت گیر، طاقت فرسا، شدید

-The weather service issued a severe storm warning for most of Michigan.
"
1852," Adv. sporadically ~  Adj. not consistent; irregular ~  Syn. erratic
 تک وتوک، تک تک، پراکنده، انفرادى، گاه وبیگاه، گاه بگاه

-The radio communications were subject to sporadic sunspot interference.
"
1853," n. superiority ~  Adj. excellent quality; above all the rest ~  Syn. exceptional
 عالى، رئیس، مافوق، ارشد، برتر، ممتاز

-This is a superior fossil of a trilobite.
"
1854," Adv. wantonly ~  Adj. done without thought or consideration ~  Syn. senseless
 سرکش، حرف نشنو، بازیگوش، جسور، شرور شدن، گستاخ شدن، شهوترانى کردن، افراط کردن

-Her wanton disregard of The rules was unexplainable.
"
1855,"V. weaken ~  Adv. weaklyn. weakness ~  Adj. not strong; incapable ~  Syn. not strong; incapable
 سست، کم دوام، ضعیف، کم بنیه، کم زور، کم رو

-The weak light was inadequate for reading.
"
1856,"  ~  Adj. found everywhere ~  Syn. extensive
 شایع، همه جا منتشر، گسترده

-There is a widespread rumor that There Will be No class next Thursday.
"
1857," Adv. wiselyn. knowledge and understanding ~  Adj. wise ~  Syn. insight
 فرزانگى، خرد، حکمت، عقل، دانایى، دانش، معرفت

-It is often said that wisdom is The product of experience.
"
1858," Adv. wittilyn. wit, wittiness, a joke; a funny story ~  Adj. witty ~  Syn. humor
 بذله گویى، شوخى، لطیفه گویى، مسخره

-His witticisms captivated The audience.
"
1859,"V. to make efforts to attain or gain something   ~  Syn. attract
 اظهار عشق کردن با، عشقبازى کردن با، خواستگارى کردن، جلب لطف کردن

-The directors tried to woo The support of The union.
"
